,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
62,2022-11-17,173.0,174.9900055,172.9799957,174.8600006,173.7386017,4464100,4464100,0.7386,0.427,173.90287,"November 17, 22",0.00427
63,2022-11-16,173.6399994,174.9900055,173.1300049,173.4600067,172.34758,5500900,5500900,-1.29242,-0.744,173.4892,"November 16, 22",-0.00744
64,2022-11-15,172.1900024,173.0,170.5200043,172.3899994,171.2844391,9351000,9351000,-0.90556,-0.526,171.60148,"November 15, 22",-0.00526
65,2022-11-14,170.25,173.2599945,170.25,171.9100037,170.8075104,6581500,6581500,0.55751,0.327,171.43917,"November 14, 22",0.00327
66,2022-11-11,172.7299957,173.1100006,166.8200073,169.25,168.164566,11074700,11074700,-4.56543,-2.643,169.36486,"November 11, 22",-0.02643
67,2022-11-10,174.3500061,174.7700043,172.0399933,174.4700012,173.3510895,7877500,7877500,-0.99892,-0.573,173.38703,"November 10, 22",-0.00573
68,2022-11-09,174.2700043,175.0,172.3399963,172.4499969,171.3440399,6150000,6150000,-2.92596,-1.679,172.89468,"November 09, 22",-0.01679
69,2022-11-08,173.1300049,174.6900024,172.1799927,173.8399963,172.7251282,5148400,5148400,-0.40488,-0.234,173.19837,"November 08, 22",-0.00234
70,2022-11-07,171.6699982,173.8500061,171.4400024,172.9799957,171.8706512,6621000,6621000,0.20065,0.117,172.38689,"November 07, 22",0.00117
71,2022-11-04,171.5599976,172.5,169.2400055,171.4799957,170.3802643,5300900,5300900,-1.17973,-0.688,170.70676,"November 04, 22",-0.00688
72,2022-11-03,169.8099976,171.4700012,168.9400024,170.7200012,169.6251526,4819900,4819900,-0.18484,-0.109,170.01172,"November 03, 22",-0.00109
73,2022-11-02,172.8899994,173.9400024,170.2899933,170.4299927,169.3369904,6877300,6877300,-3.55301,-2.055,171.189,"November 02, 22",-0.02055
74,2022-11-01,174.0599976,174.6300049,170.4199982,173.0899963,171.9799347,6985000,6985000,-2.08006,-1.195,172.34331,"November 01, 22",-0.01195
75,2022-10-31,174.5200043,175.1600037,173.4199982,173.9700012,172.8543091,7810000,7810000,-1.6657,-0.954,173.81144,"October 31, 22",-0.00954
76,2022-10-28,173.0,175.3899994,172.5899963,174.8699951,173.7485199,6073900,6073900,0.74852,0.433,173.90951,"October 28, 22",0.00433
77,2022-10-27,172.3500061,173.4299927,171.7200012,172.3099976,171.2049408,5390900,5390900,-1.14507,-0.664,172.11831,"October 27, 22",-0.00664
78,2022-10-26,171.3200073,172.5700073,170.5200043,172.2100067,171.1055908,6123800,6123800,-0.21442,-0.125,171.39853,"October 26, 22",-0.00125
79,2022-10-25,170.1699982,171.1100006,168.5200043,170.7100067,169.6152191,5661900,5661900,-0.55478,-0.326,169.74841,"October 25, 22",-0.00326
80,2022-10-24,169.8099976,172.0800018,169.25,170.9799957,169.8834686,6855500,6855500,0.07347,0.043,170.40449,"October 24, 22",0.00043
81,2022-10-21,164.7100067,169.3699951,164.4299927,168.7100067,167.6280365,8487600,8487600,2.91803,1.772,167.14267,"October 21, 22",0.01772
82,2022-10-20,165.0,165.7400055,164.3300018,165.1100006,164.0511169,5659900,5659900,-0.94888,-0.575,164.70704,"October 20, 22",-0.00575
83,2022-10-19,166.0,166.25,163.8899994,164.6900024,163.6338196,10044600,10044600,-2.36618,-1.425,164.59127,"October 19, 22",-0.01425
84,2022-10-18,165.0,167.1699982,163.0500031,166.0099945,164.945343,10883600,10883600,-0.05466,-0.033,165.05511,"October 18, 22",-0.00033
85,2022-10-17,165.3999939,167.2100067,165.0099945,166.5899963,165.5216217,6710800,6710800,0.12163,0.074,165.91387,"October 17, 22",0.00074
86,2022-10-14,164.4400024,165.6799927,163.6000061,164.4600067,163.405304,5684600,5684600,-1.0347,-0.629,164.22843,"October 14, 22",-0.00629
87,2022-10-13,160.8899994,165.9900055,160.75,165.1499939,164.0908661,6465100,6465100,3.20087,1.989,163.61029,"October 13, 22",0.01989
88,2022-10-12,162.9400024,164.8800049,162.5,162.6900024,161.6466522,4341700,4341700,-1.29335,-0.794,163.00889,"October 12, 22",-0.00794
89,2022-10-11,160.3699951,164.1100006,160.3699951,162.7299957,161.6863861,6212200,6212200,1.31639,0.821,162.05546,"October 11, 22",0.00821
90,2022-10-10,160.6300049,161.2799988,159.1799927,160.4100037,159.3812714,5315600,5315600,-1.24873,-0.777,159.94709,"October 10, 22",-0.00777
91,2022-10-07,161.7700043,162.2200012,159.1699982,160.1999969,159.1726074,6363500,6363500,-2.5974,-1.606,160.18754,"October 07, 22",-0.01606
92,2022-10-06,164.7899933,165.0,161.6900024,161.9100037,160.8716431,5890700,5890700,-3.91835,-2.378,162.52055,"October 06, 22",-0.02378
93,2022-10-05,165.0200043,166.0399933,164.2100067,165.1100006,164.0511169,4539400,4539400,-0.96889,-0.587,164.76704,"October 05, 22",-0.00587
94,2022-10-04,163.8500061,166.0,162.9199982,165.6199951,164.5578461,6236100,6236100,0.70784,0.432,164.49261,"October 04, 22",0.00432
95,2022-10-03,164.2899933,164.3800049,161.6999969,163.1999969,162.1533661,8657000,8657000,-2.13663,-1.301,162.74446,"October 03, 22",-0.01301
96,2022-09-30,165.0,165.7400055,163.3200073,163.3600006,162.3123474,8985200,8985200,-2.68765,-1.629,163.79079,"September 30, 22",-0.01629
97,2022-09-29,166.4799957,167.1699982,163.8899994,164.5299988,163.4748383,7008100,7008100,-3.00516,-1.805,164.84495,"September 29, 22",-0.01805
98,2022-09-28,166.25,167.3800049,165.1000061,166.3600006,165.2931061,8660900,8660900,-0.95689,-0.576,165.92437,"September 28, 22",-0.00576
99,2022-09-27,166.3600006,167.6699982,164.3999939,164.9400024,163.8822174,8686700,8686700,-2.47778,-1.489,165.3174,"September 27, 22",-0.01489
100,2022-09-26,165.8000031,166.8399963,164.3800049,165.6999969,164.6373291,8735500,8735500,-1.16267,-0.701,165.28578,"September 26, 22",-0.00701
101,2022-09-23,165.7400055,167.4799957,164.6600037,166.7200012,165.6508026,9598600,9598600,-0.0892,-0.054,165.93027,"September 23, 22",-0.00054
102,2022-09-22,163.1499939,167.1600037,162.8300018,166.1799927,165.1142578,7401100,7401100,1.96426,1.204,165.03475,"September 22, 22",0.01204
103,2022-09-21,165.0200043,166.8000031,163.2400055,163.2799988,162.2328644,8071200,8071200,-2.78714,-1.689,164.09096,"September 21, 22",-0.01689
104,2022-09-20,165.2200012,165.8999939,164.3200073,164.9700012,163.9120178,7143400,7143400,-1.30798,-0.792,164.71067,"September 20, 22",-0.00792
105,2022-09-19,166.3000031,166.4299927,164.0800018,166.2799988,165.213623,7380900,7380900,-1.08638,-0.653,165.24121,"September 19, 22",-0.00653
106,2022-09-16,165.3200073,167.6300049,164.75,167.6000061,166.5251617,20201500,20201500,1.20515,0.729,166.30172,"September 16, 22",0.00729
107,2022-09-15,164.4499969,166.0700073,164.1000061,165.0800018,164.0213165,7174500,7174500,-0.42868,-0.261,164.73044,"September 15, 22",-0.00261
108,2022-09-14,162.3800049,165.3600006,162.3800049,164.6600037,163.6040192,9555700,9555700,1.22401,0.754,163.78134,"September 14, 22",0.00754
109,2022-09-13,163.5700073,164.4400024,160.8099976,161.3300018,160.2953644,6726400,6726400,-3.27464,-2.002,161.84845,"September 13, 22",-0.02002
110,2022-09-12,166.1100006,166.5700073,165.2200012,165.6399994,164.5777283,6365300,6365300,-1.53227,-0.922,165.45591,"September 12, 22",-0.00922
111,2022-09-09,164.9900055,166.1999969,164.3899994,165.7100067,164.6472778,5500600,5500600,-0.34273,-0.208,165.07909,"September 09, 22",-0.00208
112,2022-09-08,163.8800049,165.4199982,163.0800018,165.3899994,164.3293304,5838400,5838400,0.44933,0.274,164.27644,"September 08, 22",0.00274
113,2022-09-07,162.9100037,164.4199982,162.1600037,164.0700073,163.017807,4590600,4590600,0.1078,0.066,163.19927,"September 07, 22",0.00066
114,2022-09-06,163.9400024,166.2200012,162.8200073,163.1799927,162.1334991,7394600,7394600,-1.8065,-1.102,163.7245,"September 06, 22",-0.01102
115,2022-09-02,165.8600006,166.1999969,162.0099945,162.7400055,161.6963348,5803700,5803700,-4.16367,-2.51,163.30211,"September 02, 22",-0.0251
116,2022-09-01,161.4900055,165.5,161.4799957,165.3399963,164.2796478,7509600,7509600,2.78964,1.727,163.75321,"September 01, 22",0.01727
117,2022-08-31,163.2299957,163.5500031,161.2700043,161.3399963,160.3052979,8741700,8741700,-2.9247,-1.792,161.70844,"August 31, 22",-0.01792
118,2022-08-30,163.3000031,163.5399933,162.0299988,162.4299927,161.3883057,6973300,6973300,-1.9117,-1.171,162.31943,"August 30, 22",-0.01171
119,2022-08-29,163.4700012,163.8399963,162.0200043,163.0,161.9546509,5259200,5259200,-1.51535,-0.927,162.60488,"August 29, 22",-0.00927
120,2022-08-26,167.4600067,167.5,164.1999969,164.2700043,163.216507,5667100,5667100,-4.2435,-2.534,164.97217,"August 26, 22",-0.02534
121,2022-08-25,165.9499969,167.2400055,164.6999969,167.1300049,166.0581665,5678700,5678700,0.10817,0.065,165.99939,"August 25, 22",0.00065
122,2022-08-24,166.5599976,166.5899963,165.0700073,165.5800018,164.5181122,5684300,5684300,-2.04189,-1.226,165.39271,"August 24, 22",-0.01226
123,2022-08-23,167.0,167.7700043,165.8000031,166.1300049,165.0645905,5566300,5566300,-1.93541,-1.159,166.21153,"August 23, 22",-0.01159
124,2022-08-22,168.8999939,168.9199982,167.1699982,167.5899963,166.515213,5462600,5462600,-2.38478,-1.412,167.53507,"August 22, 22",-0.01412
125,2022-08-19,167.1000061,170.1199951,167.0,169.3099976,167.1014252,8128500,8128500,0.00142,0.001,168.07381,"August 19, 22",1e-05
126,2022-08-18,167.6799927,168.3000031,165.9299927,166.7700043,164.594574,8312100,8312100,-3.08542,-1.84,166.27486,"August 18, 22",-0.0184
127,2022-08-17,166.4100037,168.5599976,166.4100037,167.5800018,165.3939972,7406600,7406600,-1.01601,-0.611,166.788,"August 17, 22",-0.00611
128,2022-08-16,165.8600006,168.25,165.6000061,167.5700073,165.38414,7453600,7453600,-0.47586,-0.287,166.41138,"August 16, 22",-0.00287
129,2022-08-15,166.0,166.75,165.1300049,166.0899963,163.9234161,10072000,10072000,-2.07658,-1.251,165.26781,"August 15, 22",-0.01251
130,2022-08-12,167.5399933,167.9400024,165.1499939,165.3000031,163.1437378,14606900,14606900,-4.39626,-2.624,165.41124,"August 12, 22",-0.02624
131,2022-08-11,168.5200043,169.9499969,166.9799957,167.1399994,164.9597321,9328700,9328700,-3.56027,-2.113,167.29657,"August 11, 22",-0.02113
132,2022-08-10,171.0200043,171.2400055,169.5299988,170.6699982,168.4436798,5603400,5603400,-2.57632,-1.506,169.73789,"August 10, 22",-0.01506
133,2022-08-09,170.5399933,171.1199951,169.7299957,170.1799927,167.960083,5532500,5532500,-2.57991,-1.513,169.60336,"August 09, 22",-0.01513
134,2022-08-08,171.3000031,171.4799957,169.4400024,170.1999969,167.9798279,4629800,4629800,-3.32018,-1.938,169.63328,"August 08, 22",-0.01938
135,2022-08-05,171.3000031,171.5299988,169.7899933,171.1100006,168.8779602,5235500,5235500,-2.42204,-1.414,170.06598,"August 05, 22",-0.01414
136,2022-08-04,174.8099976,175.0899963,171.6000061,171.7899933,169.5490723,5651600,5651600,-5.26093,-3.01,172.07969,"August 04, 22",-0.0301
137,2022-08-03,172.5500031,175.2599945,171.7700043,174.5899963,172.312561,5010000,5010000,-0.23744,-0.138,173.11419,"August 03, 22",-0.00138
138,2022-08-02,175.0099945,175.4900055,172.6999969,172.9199982,170.6643372,5794200,5794200,-4.34566,-2.483,172.95145,"August 02, 22",-0.02483
139,2022-08-01,174.1699982,175.1600037,173.5399933,173.9100037,171.6414337,5461400,5461400,-2.52856,-1.452,173.44714,"August 01, 22",-0.01452
140,2022-07-29,173.7899933,174.8500061,172.9100037,174.5200043,172.2434692,6451400,6451400,-1.54652,-0.89,173.33449,"July 29, 22",-0.0089
141,2022-07-28,173.3999939,176.0899963,171.4400024,174.1999969,171.9276428,5513000,5513000,-1.47235,-0.849,173.15255,"July 28, 22",-0.00849
142,2022-07-27,172.6300049,174.1000061,171.1300049,173.1999969,170.9406891,4648500,4648500,-1.68932,-0.979,172.0569,"July 27, 22",-0.00979
143,2022-07-26,172.5599976,174.9799957,172.4900055,173.6799927,171.4144287,4525500,4525500,-1.14557,-0.664,172.96148,"July 26, 22",-0.00664
144,2022-07-25,172.1199951,172.9799957,171.7200012,172.4600067,170.2103424,4437300,4437300,-1.90965,-1.109,171.63678,"July 25, 22",-0.01109
145,2022-07-22,171.6000061,172.4900055,171.0599976,172.1199951,169.8747711,4257000,4257000,-1.72523,-1.005,171.14159,"July 22, 22",-0.01005
146,2022-07-21,170.0500031,171.3899994,169.7700043,171.3099976,169.0753326,5729200,5729200,-0.97467,-0.573,170.07845,"July 21, 22",-0.00573
147,2022-07-20,172.1999969,172.5500031,169.7599945,170.7100067,168.4831848,7455800,7455800,-3.71681,-2.158,170.26439,"July 20, 22",-0.02158
148,2022-07-19,176.3300018,176.75,169.8800049,171.6900024,169.4503937,13256400,13256400,-6.87961,-3.902,172.0268,"July 19, 22",-0.03902
149,2022-07-18,177.7400055,178.1900024,173.9100037,174.2299957,171.9572449,7605700,7605700,-5.78276,-3.253,174.68575,"July 18, 22",-0.03253
150,2022-07-15,177.7100067,178.5099945,176.5500031,178.2299957,175.9050598,5691100,5691100,-1.80495,-1.016,176.98835,"July 15, 22",-0.01016
151,2022-07-14,172.5299988,176.0099945,172.3000031,175.6799927,173.3883362,5359600,5359600,0.85834,0.498,173.89944,"July 14, 22",0.00498
152,2022-07-13,175.6600037,176.3300018,174.5,175.4400024,173.151474,5291700,5291700,-2.50853,-1.428,174.66049,"July 13, 22",-0.01428
153,2022-07-12,177.9799957,178.4499969,175.1999969,175.8500061,173.5561218,4708800,4708800,-4.42387,-2.486,175.73537,"July 12, 22",-0.02486
154,2022-07-11,177.6999969,179.0200043,177.5200043,178.3500061,176.0235138,3645200,3645200,-1.67648,-0.943,177.52117,"July 11, 22",-0.00943
155,2022-07-08,178.3300018,179.9900055,177.7700043,178.2799988,175.954422,3828300,3828300,-2.37558,-1.332,177.90481,"July 08, 22",-0.01332
156,2022-07-07,177.8600006,179.1199951,177.5099945,178.5,176.1715393,5725800,5725800,-1.68846,-0.949,177.60051,"July 07, 22",-0.00949
157,2022-07-06,178.0700073,179.4400024,177.4100037,178.3000031,175.9741669,5335600,5335600,-2.09584,-1.177,177.60806,"July 06, 22",-0.01177
158,2022-07-05,178.8300018,179.1300049,174.6100006,178.1399994,175.8162537,5676400,5676400,-3.01375,-1.685,176.51875,"July 05, 22",-0.01685
159,2022-07-01,177.4499969,179.7200012,176.6900024,179.5200043,177.1782532,5498400,5498400,-0.27174,-0.153,177.86275,"July 01, 22",-0.00153
160,2022-06-30,176.8600006,178.2899933,175.0299988,177.5099945,175.194458,10777200,10777200,-1.66554,-0.942,176.17148,"June 30, 22",-0.00942
161,2022-06-29,177.2200012,178.3000031,176.4299927,176.9900055,174.6812592,7097900,7097900,-2.53874,-1.433,176.47042,"June 29, 22",-0.01433
162,2022-06-28,182.1699982,182.9700012,176.3099976,176.9400024,174.6319122,9245700,9245700,-7.53809,-4.138,177.97064,"June 28, 22",-0.04138
163,2022-06-27,181.6399994,183.3500061,181.5,182.1199951,179.7443237,5908600,5908600,-1.89568,-1.044,181.53144,"June 27, 22",-0.01044
164,2022-06-24,180.7799988,182.5299988,179.9799957,182.2899933,179.9121094,9374400,9374400,-0.86789,-0.48,180.80737,"June 24, 22",-0.0048
165,2022-06-23,177.0,179.8200073,176.5200043,179.6600037,177.3164215,10223500,10223500,0.31642,0.179,177.88548,"June 23, 22",0.00179
166,2022-06-22,172.0,177.9199982,171.6900024,175.7400055,173.4475708,10593100,10593100,1.44757,0.842,174.35252,"June 22, 22",0.00842
167,2022-06-21,170.75,173.8600006,169.5599976,173.0099945,170.7531586,8219700,8219700,0.00316,0.002,171.39105,"June 21, 22",2e-05
168,2022-06-17,170.6300049,172.1999969,169.2400055,169.4600067,167.2494812,12486600,12486600,-3.38052,-1.981,169.56316,"June 17, 22",-0.01981
169,2022-06-16,168.3999939,170.2100067,167.4100037,170.0800018,167.8613892,7056700,7056700,-0.5386,-0.32,168.4938,"June 16, 22",-0.0032
170,2022-06-15,169.6399994,171.4400024,168.6399994,169.9900055,167.7725677,7796100,7796100,-1.86743,-1.101,169.28419,"June 15, 22",-0.01101
171,2022-06-14,171.0599976,171.1100006,167.2599945,168.1900024,165.996048,7116800,7116800,-5.06395,-2.96,168.12201,"June 14, 22",-0.0296
172,2022-06-13,170.0800018,172.25,170.0800018,170.8099976,168.5818634,7997000,7997000,-1.49814,-0.881,170.30396,"June 13, 22",-0.00881
173,2022-06-10,172.1699982,173.9700012,170.6199951,172.5500031,170.2991638,6647300,6647300,-1.87083,-1.087,171.62972,"June 10, 22",-0.01087
174,2022-06-09,177.2100067,178.6499939,173.6399994,173.7100067,171.444046,5509600,5509600,-5.76596,-3.254,174.57801,"June 09, 22",-0.03254
175,2022-06-08,178.1000061,179.4499969,176.8000031,177.2799988,174.9674683,4333100,4333100,-3.13254,-1.759,177.07249,"June 08, 22",-0.01759
176,2022-06-07,176.9799957,179.3000031,176.3999939,178.3399963,176.0136261,5447800,5447800,-0.96637,-0.546,177.23787,"June 07, 22",-0.00546
177,2022-06-06,177.2100067,178.5,176.0,176.3999939,174.098938,5386500,5386500,-3.11107,-1.756,176.19965,"June 06, 22",-0.01756
178,2022-06-03,177.0700073,178.6699982,176.1499939,176.4199982,174.1186829,4234200,4234200,-2.95132,-1.667,176.31289,"June 03, 22",-0.01667
179,2022-06-02,177.7400055,177.8099976,174.5899963,177.1499939,174.8391571,8666500,8666500,-2.90085,-1.632,175.74638,"June 02, 22",-0.01632
180,2022-06-01,179.1499939,179.8300018,175.8999939,177.7100067,175.391861,5175400,5175400,-3.75813,-2.098,177.04062,"June 01, 22",-0.02098
181,2022-05-31,178.0,180.1699982,175.0099945,179.5299988,177.1881104,16391400,16391400,-0.81189,-0.456,177.45603,"May 31, 22",-0.00456
182,2022-05-27,179.7599945,181.1600037,178.2299957,181.0899963,178.7277679,5853600,5853600,-1.03223,-0.574,179.37259,"May 27, 22",-0.00574
183,2022-05-26,181.0,181.0,178.6000061,179.4600067,177.1190338,6897600,6897600,-3.88097,-2.144,178.90635,"May 26, 22",-0.02144
184,2022-05-25,180.5299988,181.5500031,179.0599976,179.6199951,177.2769318,6558900,6558900,-3.25307,-1.802,179.29564,"May 25, 22",-0.01802
185,2022-05-24,179.25,181.7400055,179.1000061,181.3999939,179.0337219,6419800,6419800,-0.21628,-0.121,179.95791,"May 24, 22",-0.00121
186,2022-05-23,177.6000061,179.9299927,177.4600067,179.4400024,177.0992889,7040800,7040800,-0.50072,-0.282,178.1631,"May 23, 22",-0.00282
187,2022-05-20,174.8500061,177.1600037,174.0500031,176.9799957,173.5561066,7522100,7522100,-1.2939,-0.74,174.92204,"May 20, 22",-0.0074
188,2022-05-19,174.7200012,174.8000031,172.6900024,173.9400024,170.5749359,6874500,6874500,-4.14507,-2.372,172.68831,"May 19, 22",-0.02372
189,2022-05-18,178.8399963,179.3699951,175.1699982,175.5,172.1047516,8608800,8608800,-6.73524,-3.766,175.54825,"May 18, 22",-0.03766
190,2022-05-17,178.7200012,179.6999969,176.5899963,178.8200073,175.3605194,5751100,5751100,-3.35948,-1.88,177.21684,"May 17, 22",-0.0188
191,2022-05-16,176.8500061,179.1300049,176.1699982,178.0800018,174.6348419,5516700,5516700,-2.21516,-1.253,176.64495,"May 16, 22",-0.01253
192,2022-05-13,178.6999969,178.8899994,175.8000031,176.8500061,173.4286346,7732200,7732200,-5.27136,-2.95,176.03955,"May 13, 22",-0.0295
193,2022-05-12,176.4700012,177.9499969,174.7100067,177.8699951,174.428894,6898600,6898600,-2.04111,-1.157,175.6963,"May 12, 22",-0.01157
194,2022-05-11,175.9600067,178.3200073,175.8800049,176.1300049,172.7225647,6138900,6138900,-3.23744,-1.84,175.64086,"May 11, 22",-0.0184
195,2022-05-10,178.2299957,179.1799927,176.5,177.0899963,173.6639862,8186700,8186700,-4.56601,-2.562,176.44799,"May 10, 22",-0.02562
196,2022-05-09,175.4499969,178.5599976,174.5899963,177.3300018,173.899353,7855200,7855200,-1.55064,-0.884,175.68312,"May 09, 22",-0.00884
197,2022-05-06,175.1399994,176.8699951,174.6900024,176.3699951,172.9579163,6434000,6434000,-2.18208,-1.246,174.8393,"May 06, 22",-0.01246
198,2022-05-05,179.4199982,179.7100067,175.2700043,176.7599945,173.3403625,7089200,7089200,-6.07964,-3.388,176.10679,"May 05, 22",-0.03388
199,2022-05-04,178.1499939,180.5,177.1499939,180.1999969,176.7138214,5923000,5923000,-1.43617,-0.806,178.12127,"May 04, 22",-0.00806
200,2022-05-03,178.8000031,180.6300049,177.6799927,178.2899933,174.8407593,5898700,5898700,-3.95924,-2.214,177.71692,"May 03, 22",-0.02214
201,2022-05-02,180.4700012,181.4100037,177.0299988,178.6399994,175.1840057,7145400,7145400,-5.286,-2.929,177.87467,"May 02, 22",-0.02929
202,2022-04-29,182.5,182.5500031,180.1999969,180.4600067,176.9687958,8463100,8463100,-5.5312,-3.031,179.90627,"April 29, 22",-0.03031
203,2022-04-28,182.25,184.5,181.9199982,183.4600067,179.9107666,9403900,9403900,-2.33923,-1.284,182.11025,"April 28, 22",-0.01284
204,2022-04-27,184.2400055,184.8200073,181.7400055,182.1000061,178.5770721,11090100,11090100,-5.66293,-3.074,181.71236,"April 27, 22",-0.03074
205,2022-04-26,185.1000061,186.5700073,184.1799927,184.6799927,181.107132,10190000,10190000,-3.99287,-2.157,183.95238,"April 26, 22",-0.02157
206,2022-04-25,182.3399963,186.6900024,182.1000061,186.0099945,182.4114227,11176500,11176500,0.07143,0.039,183.73381,"April 25, 22",0.00039
207,2022-04-22,182.4700012,183.1499939,181.3800049,181.5399933,178.0278931,8003600,8003600,-4.44211,-2.434,180.85263,"April 22, 22",-0.02434
208,2022-04-21,183.9299927,184.8699951,182.5599976,183.3600006,179.8126831,6969200,6969200,-4.11731,-2.239,182.41423,"April 21, 22",-0.02239
209,2022-04-20,182.2400055,184.3200073,181.8999939,183.8899994,180.3324432,8044900,8044900,-1.90756,-1.047,182.18415,"April 20, 22",-0.01047
210,2022-04-19,180.7200012,185.9400024,179.9499969,183.0800018,179.5381012,14380800,14380800,-1.1819,-0.654,181.80937,"April 19, 22",-0.00654
211,2022-04-18,179.7299957,180.3899994,176.7400055,177.6600037,174.2229614,6318700,6318700,-5.50703,-3.064,177.11766,"April 18, 22",-0.03064
212,2022-04-14,180.0,181.3999939,179.7299957,179.8999939,176.4196167,6188200,6188200,-3.58038,-1.989,179.1832,"April 14, 22",-0.01989
213,2022-04-13,179.8999939,180.8399963,179.2400055,180.6600037,177.1649323,5643100,5643100,-2.73506,-1.52,179.08164,"April 13, 22",-0.0152
214,2022-04-12,179.1999969,180.8099976,178.1999969,179.8999939,176.4196167,5957500,5957500,-2.78038,-1.552,178.47654,"April 12, 22",-0.01552
215,2022-04-11,183.0,184.1999969,179.6000061,179.8399963,176.3607788,5932000,5932000,-6.63922,-3.628,180.05359,"April 11, 22",-0.03628
216,2022-04-08,181.3300018,183.1900024,180.4299927,182.1199951,178.5966797,7144500,7144500,-2.73332,-1.507,180.73889,"April 08, 22",-0.01507
217,2022-04-07,181.6699982,182.9499969,180.2299957,181.7599945,178.2436218,7385200,7385200,-3.42638,-1.886,180.47454,"April 07, 22",-0.01886
218,2022-04-06,179.3899994,182.6000061,178.6199951,182.2299957,178.7045441,10330900,10330900,-0.68546,-0.382,179.97485,"April 06, 22",-0.00382
219,2022-04-05,176.4700012,179.6499939,176.2899933,177.6100006,174.1739349,7446100,7446100,-2.29607,-1.301,176.70464,"April 05, 22",-0.01301
220,2022-04-04,178.1900024,178.1900024,175.5200043,176.4700012,173.0559845,6860600,6860600,-5.13402,-2.881,175.58866,"April 04, 22",-0.02881
221,2022-04-01,177.0500031,178.4299927,175.6000061,178.1900024,174.7427216,6525600,6525600,-2.30728,-1.303,176.25757,"April 01, 22",-0.01303
222,2022-03-31,179.5899963,180.2100067,176.9799957,177.2299957,173.8012848,11490400,11490400,-5.78871,-3.223,176.9971,"March 31, 22",-0.03223
223,2022-03-30,178.4400024,179.8600006,177.6799927,179.5899963,176.1156158,6277600,6277600,-2.32439,-1.303,177.8852,"March 30, 22",-0.01303
224,2022-03-29,178.6199951,179.3999939,176.8000031,177.7400055,174.3014221,5933400,5933400,-4.31857,-2.418,176.83381,"March 29, 22",-0.02418
225,2022-03-28,176.6499939,178.1799927,176.3500061,177.8300018,174.3896637,5604200,5604200,-2.26033,-1.28,176.30655,"March 28, 22",-0.0128
226,2022-03-25,175.6900024,177.6999969,175.2200012,176.9199982,173.4972687,4809500,4809500,-2.19273,-1.248,175.47242,"March 25, 22",-0.01248
227,2022-03-24,175.0,175.5399933,174.0700073,175.2400055,171.8497772,5012300,5012300,-3.15022,-1.8,173.81993,"March 24, 22",-0.018
228,2022-03-23,175.2299957,175.5399933,174.0899963,174.3399963,170.9671936,5254200,5254200,-4.2628,-2.433,173.53239,"March 23, 22",-0.02433
229,2022-03-22,175.8300018,176.3699951,173.9100037,175.0,171.6144257,8442100,8442100,-4.21558,-2.398,173.96481,"March 22, 22",-0.02398
230,2022-03-21,174.6600037,177.1600037,174.3200073,175.8300018,172.42836,7574900,7574900,-2.23164,-1.278,174.63612,"March 21, 22",-0.01278
231,2022-03-18,177.0,177.0,173.6600037,174.8399963,171.4575043,13809500,13809500,-5.5425,-3.131,174.03917,"March 18, 22",-0.03131
232,2022-03-17,175.2100067,176.8399963,174.1999969,176.8000031,173.3796082,7472100,7472100,-1.8304,-1.045,174.80653,"March 17, 22",-0.01045
233,2022-03-16,175.4600067,176.9499969,172.5599976,174.5200043,171.1437073,9603300,9603300,-4.3163,-2.46,173.55123,"March 16, 22",-0.0246
234,2022-03-15,173.3300018,176.5200043,172.5500031,176.1399994,172.7323761,10554400,10554400,-0.59763,-0.345,173.93413,"March 15, 22",-0.00345
235,2022-03-14,170.6799927,174.1199951,170.3500061,171.6900024,168.3684692,7729500,7729500,-2.31152,-1.354,170.94616,"March 14, 22",-0.01354
236,2022-03-11,169.1300049,171.4600067,169.0200043,169.3500061,166.0737305,5188000,5188000,-3.05627,-1.807,168.85125,"March 11, 22",-0.01807
237,2022-03-10,168.5599976,170.1499939,168.0800018,169.6600037,166.3777313,6171400,6171400,-2.18227,-1.295,168.20258,"March 10, 22",-0.01295
238,2022-03-09,170.0099945,170.2299957,167.8899994,169.3600006,166.0835266,7248200,7248200,-3.92647,-2.31,168.06784,"March 09, 22",-0.0231
239,2022-03-08,172.0399933,173.1199951,168.5099945,168.7200012,165.4559174,11100300,11100300,-6.58408,-3.827,169.02864,"March 08, 22",-0.03827
240,2022-03-07,168.3000031,173.1199951,167.3600006,172.2100067,168.8784027,11663400,11663400,0.5784,0.344,169.78613,"March 07, 22",0.00344
241,2022-03-04,167.6399994,169.8600006,166.8500061,169.4799957,166.2012177,6302500,6302500,-1.43878,-0.858,167.63707,"March 04, 22",-0.00858
242,2022-03-03,166.6999969,169.3399963,166.3200073,168.4799957,165.2205658,7333700,7333700,-1.47943,-0.887,166.96019,"March 03, 22",-0.00887
243,2022-03-02,164.4100037,167.6300049,164.0399933,166.0399933,162.8277435,6793300,6793300,-1.58226,-0.962,164.83258,"March 02, 22",-0.00962
244,2022-03-01,163.0399933,164.75,162.4100037,164.0,160.82724,8737800,8737800,-2.21275,-1.357,162.66241,"March 01, 22",-0.01357
