,Time,Low,High,Open,Close,Volume
0,02-17-2023 19:00:00,1.305e-05,1.34e-05,1.317e-05,1.323e-05,1363958619977
1,02-16-2023 19:00:00,1.263e-05,1.336e-05,1.27e-05,1.317e-05,2285028810501
2,02-15-2023 19:00:00,1.256e-05,1.399e-05,1.376e-05,1.27e-05,4502075038753
3,02-14-2023 19:00:00,1.254e-05,1.388e-05,1.276e-05,1.375e-05,3093331252809
4,02-13-2023 19:00:00,1.2e-05,1.285e-05,1.249e-05,1.275e-05,2012199413213
5,02-12-2023 19:00:00,1.199e-05,1.307e-05,1.284e-05,1.247e-05,2229194643341
6,02-11-2023 19:00:00,1.257e-05,1.354e-05,1.29e-05,1.283e-05,1684133294981
7,02-10-2023 19:00:00,1.239e-05,1.311e-05,1.286e-05,1.291e-05,1419074051468
8,02-09-2023 19:00:00,1.21e-05,1.336e-05,1.216e-05,1.286e-05,2746310550828
9,02-08-2023 19:00:00,1.171e-05,1.383e-05,1.376e-05,1.216e-05,3098985591869
10,02-07-2023 19:00:00,1.349e-05,1.456e-05,1.438e-05,1.376e-05,1803438897892
11,02-06-2023 19:00:00,1.377e-05,1.449e-05,1.407e-05,1.438e-05,2126402410929
12,02-05-2023 19:00:00,1.393e-05,1.483e-05,1.429e-05,1.408e-05,3109655926907
13,02-04-2023 19:00:00,1.389e-05,1.535e-05,1.471e-05,1.43e-05,4364449180592
14,02-03-2023 19:00:00,1.27e-05,1.59e-05,1.272e-05,1.472e-05,9264593442141
15,02-02-2023 19:00:00,1.205e-05,1.29e-05,1.214e-05,1.271e-05,2767509754136
16,02-01-2023 19:00:00,1.192e-05,1.298e-05,1.197e-05,1.213e-05,3950151700738
17,01-31-2023 19:00:00,1.13e-05,1.205e-05,1.181e-05,1.197e-05,2339317484703
18,01-30-2023 19:00:00,1.144e-05,1.199e-05,1.151e-05,1.181e-05,1625067384066
19,01-29-2023 19:00:00,1.12e-05,1.214e-05,1.208e-05,1.152e-05,1962952933869
20,01-28-2023 19:00:00,1.173e-05,1.216e-05,1.182e-05,1.207e-05,1339341948123
21,01-27-2023 19:00:00,1.165e-05,1.231e-05,1.174e-05,1.182e-05,1837810846624
22,01-26-2023 19:00:00,1.13e-05,1.188e-05,1.161e-05,1.173e-05,1563363124701
23,01-25-2023 19:00:00,1.138e-05,1.187e-05,1.165e-05,1.162e-05,1362716141166
24,01-24-2023 19:00:00,1.088e-05,1.196e-05,1.118e-05,1.165e-05,2297964678310
25,01-23-2023 19:00:00,1.09e-05,1.221e-05,1.2e-05,1.119e-05,2163300891164
26,01-22-2023 19:00:00,1.179e-05,1.221e-05,1.2e-05,1.199e-05,1655215203150
27,01-21-2023 19:00:00,1.158e-05,1.25e-05,1.187e-05,1.201e-05,2477280808341
28,01-20-2023 19:00:00,1.175e-05,1.25e-05,1.223e-05,1.186e-05,2992625368221
29,01-19-2023 19:00:00,1.133e-05,1.242e-05,1.154e-05,1.223e-05,2443538240272
30,01-18-2023 19:00:00,1.082e-05,1.179e-05,1.117e-05,1.155e-05,2366814079906
31,01-17-2023 19:00:00,1.053e-05,1.295e-05,1.055e-05,1.117e-05,8926191873036
32,01-16-2023 19:00:00,1.025e-05,1.082e-05,1.052e-05,1.055e-05,1447466425547
33,01-15-2023 19:00:00,1.007e-05,1.105e-05,1.065e-05,1.053e-05,3453864472544
34,01-14-2023 19:00:00,9.79e-06,1.102e-05,1.038e-05,1.065e-05,3454043265658
35,01-13-2023 19:00:00,9.57e-06,1.111e-05,1.02e-05,1.039e-05,5493650152028
36,01-12-2023 19:00:00,9.28e-06,1.028e-05,9.47e-06,1.021e-05,3133191286749
37,01-11-2023 19:00:00,8.82e-06,9.69e-06,9.12e-06,9.47e-06,3480016048225
38,01-10-2023 19:00:00,8.65e-06,9.27e-06,9.27e-06,9.12e-06,2102836398663
39,01-09-2023 19:00:00,8.53e-06,9.66e-06,8.68e-06,9.26e-06,3536133262177
40,01-08-2023 19:00:00,8.56e-06,9.2e-06,8.64e-06,8.69e-06,3408794566463
41,01-07-2023 19:00:00,8.33e-06,8.68e-06,8.43e-06,8.64e-06,1035359868118
42,01-06-2023 19:00:00,8.37e-06,8.71e-06,8.42e-06,8.43e-06,893785727696
43,01-05-2023 19:00:00,8.16e-06,8.49e-06,8.36e-06,8.42e-06,1490288819795
44,01-04-2023 19:00:00,8.27e-06,8.81e-06,8.37e-06,8.37e-06,2128060210367
45,01-03-2023 19:00:00,8.11e-06,8.52e-06,8.14e-06,8.38e-06,1631199794589
46,01-02-2023 19:00:00,8.05e-06,8.21e-06,8.18e-06,8.14e-06,834150866361
47,01-01-2023 19:00:00,8.02e-06,8.26e-06,8.12e-06,8.17e-06,868282005113
48,12-31-2022 19:00:00,7.99e-06,8.14e-06,8.06e-06,8.12e-06,571835370930
49,12-30-2022 19:00:00,8e-06,8.18e-06,8.04e-06,8.07e-06,748156268942
50,12-29-2022 19:00:00,7.91e-06,8.22e-06,8.18e-06,8.04e-06,1032434803270
51,12-28-2022 19:00:00,7.88e-06,8.28e-06,7.91e-06,8.19e-06,1511618850369
52,12-27-2022 19:00:00,7.79e-06,8.19e-06,8.19e-06,7.92e-06,1326765800060
53,12-26-2022 19:00:00,8.02e-06,8.35e-06,8.32e-06,8.18e-06,780063182403
54,12-25-2022 19:00:00,8.25e-06,8.35e-06,8.29e-06,8.32e-06,477587936758
55,12-24-2022 19:00:00,8.2e-06,8.39e-06,8.33e-06,8.29e-06,475851804316
56,12-23-2022 19:00:00,8.23e-06,8.35e-06,8.26e-06,8.32e-06,372649064530
57,12-22-2022 19:00:00,8.21e-06,8.41e-06,8.33e-06,8.26e-06,807426733727
58,12-21-2022 19:00:00,8.16e-06,8.44e-06,8.25e-06,8.34e-06,864012665334
59,12-20-2022 19:00:00,8.17e-06,8.48e-06,8.46e-06,8.25e-06,904222155992
60,12-19-2022 19:00:00,8.13e-06,8.49e-06,8.15e-06,8.46e-06,1025268577666
61,12-18-2022 19:00:00,7.93e-06,8.78e-06,8.55e-06,8.15e-06,2402455132087
