,Time,Low,High,Open,Close,Volume
0,02-17-2023 19:00:00,0.089626,0.093308,0.090684,0.092185,55621056
1,02-16-2023 19:00:00,0.085853,0.090734,0.086258,0.090702,93631647
2,02-15-2023 19:00:00,0.086229,0.091095,0.090196,0.08626,115985635
3,02-14-2023 19:00:00,0.084786,0.090239,0.085975,0.090168,99690297
4,02-13-2023 19:00:00,0.082885,0.085999,0.085109,0.085981,67429471
5,02-12-2023 19:00:00,0.082398,0.086686,0.085175,0.085116,102500997
6,02-11-2023 19:00:00,0.0843,0.087199,0.086241,0.085199,53765143
7,02-10-2023 19:00:00,0.085153,0.08676,0.085658,0.086239,30823570
8,02-09-2023 19:00:00,0.0848,0.086968,0.085697,0.085647,64910770
9,02-08-2023 19:00:00,0.085077,0.09136,0.091014,0.085677,134403542
10,02-07-2023 19:00:00,0.089518,0.092993,0.09203,0.091009,80344176
11,02-06-2023 19:00:00,0.088646,0.092084,0.088844,0.092009,92680886
12,02-05-2023 19:00:00,0.088646,0.091613,0.090966,0.08882,61765230
13,02-04-2023 19:00:00,0.089776,0.093823,0.092892,0.090963,56710615
14,02-03-2023 19:00:00,0.092086,0.094,0.092888,0.09292,40553028
15,02-02-2023 19:00:00,0.091355,0.093228,0.091892,0.092886,59340592
16,02-01-2023 19:00:00,0.091032,0.094657,0.092303,0.091916,94950066
17,01-31-2023 19:00:00,0.087381,0.092448,0.090633,0.092295,93860392
18,01-30-2023 19:00:00,0.08919,0.091613,0.089992,0.09066,59554413
19,01-29-2023 19:00:00,0.088585,0.094797,0.094386,0.089975,82400176
20,01-28-2023 19:00:00,0.092133,0.094498,0.092744,0.094385,57493922
21,01-27-2023 19:00:00,0.091715,0.094128,0.092495,0.092744,45632774
22,01-26-2023 19:00:00,0.09,0.093192,0.09188,0.092499,70913267
23,01-25-2023 19:00:00,0.09037,0.093085,0.09239,0.091887,78533842
24,01-24-2023 19:00:00,0.08912,0.094029,0.090467,0.092364,108495444
25,01-23-2023 19:00:00,0.089944,0.096137,0.094541,0.09047,96665494
26,01-22-2023 19:00:00,0.090875,0.095784,0.091017,0.094542,92649783
27,01-21-2023 19:00:00,0.089608,0.093717,0.090334,0.091019,95457270
28,01-20-2023 19:00:00,0.087671,0.09313,0.08889,0.090317,110210990
29,01-19-2023 19:00:00,0.083216,0.089126,0.084375,0.08892,84033271
30,01-18-2023 19:00:00,0.081928,0.084646,0.082372,0.084388,57190100
31,01-17-2023 19:00:00,0.081582,0.089033,0.086273,0.082379,83978170
32,01-16-2023 19:00:00,0.086092,0.088315,0.087739,0.086272,62934897
33,01-15-2023 19:00:00,0.086034,0.090564,0.087993,0.087707,64511093
34,01-14-2023 19:00:00,0.084893,0.088381,0.087304,0.088019,81153327
35,01-13-2023 19:00:00,0.084521,0.090632,0.084612,0.087334,121118549
36,01-12-2023 19:00:00,0.080546,0.085163,0.081615,0.084629,98170013
37,01-11-2023 19:00:00,0.078677,0.082484,0.08138,0.081601,107162041
38,01-10-2023 19:00:00,0.078161,0.081922,0.079558,0.081375,105866639
39,01-09-2023 19:00:00,0.078103,0.080271,0.079275,0.079579,68036829
40,01-08-2023 19:00:00,0.07708,0.080858,0.077187,0.079276,75227130
41,01-07-2023 19:00:00,0.0745,0.077562,0.075633,0.077204,48287473
42,01-06-2023 19:00:00,0.0745,0.075926,0.075027,0.07561,37994718
43,01-05-2023 19:00:00,0.071847,0.075495,0.072912,0.075024,69343554
44,01-04-2023 19:00:00,0.07243,0.07428,0.073788,0.07291,55010759
45,01-03-2023 19:00:00,0.072591,0.074534,0.073591,0.073788,63835719
46,01-02-2023 19:00:00,0.072742,0.074437,0.073725,0.073564,35690850
47,01-01-2023 19:00:00,0.070957,0.074394,0.072483,0.073728,37782434
48,12-31-2022 19:00:00,0.070669,0.072694,0.071008,0.072484,27324082
49,12-30-2022 19:00:00,0.070862,0.072387,0.072383,0.071008,36133601
50,12-29-2022 19:00:00,0.070833,0.07239,0.071996,0.072358,52545504
51,12-28-2022 19:00:00,0.07028,0.072585,0.071677,0.071999,53681724
52,12-27-2022 19:00:00,0.07118,0.074715,0.074064,0.071675,76192285
53,12-26-2022 19:00:00,0.073536,0.07543,0.075235,0.074062,40891553
54,12-25-2022 19:00:00,0.073634,0.07532,0.073884,0.075217,27084801
55,12-24-2022 19:00:00,0.072796,0.074524,0.074324,0.07383,25214802
56,12-23-2022 19:00:00,0.074098,0.075722,0.075337,0.074352,27294818
57,12-22-2022 19:00:00,0.07516,0.076379,0.0757,0.075348,47778910
58,12-21-2022 19:00:00,0.073766,0.075836,0.075099,0.0757,45887742
59,12-20-2022 19:00:00,0.073919,0.076022,0.075941,0.075136,44969406
60,12-19-2022 19:00:00,0.073153,0.0762,0.073269,0.075947,57497748
61,12-18-2022 19:00:00,0.07283,0.077239,0.076505,0.073295,64907017
62,12-17-2022 19:00:00,0.075454,0.077156,0.07573,0.07649,36978815
63,12-16-2022 19:00:00,0.072508,0.075951,0.07422,0.075747,69315129
64,12-15-2022 19:00:00,0.074103,0.082276,0.081946,0.074234,104668171
65,12-14-2022 19:00:00,0.081196,0.084823,0.083004,0.081946,85053498
66,12-13-2022 19:00:00,0.081911,0.084564,0.083952,0.083007,54858019
67,12-12-2022 19:00:00,0.081255,0.084957,0.084277,0.083948,77535053
68,12-11-2022 19:00:00,0.081728,0.084664,0.083744,0.084278,32699641
69,12-10-2022 19:00:00,0.083347,0.08557,0.085185,0.083765,23242155
70,12-09-2022 19:00:00,0.084722,0.085795,0.085153,0.085185,24769903
71,12-08-2022 19:00:00,0.084433,0.08598,0.085527,0.085154,47577971
72,12-07-2022 19:00:00,0.083553,0.085679,0.084236,0.085535,43115805
73,12-06-2022 19:00:00,0.083245,0.086088,0.086008,0.084251,43804211
74,12-05-2022 19:00:00,0.085113,0.087198,0.08692,0.086022,39151480
75,12-04-2022 19:00:00,0.085709,0.0888,0.087753,0.08694,46098096
76,12-03-2022 19:00:00,0.086065,0.088115,0.086306,0.087659,31465651
77,12-02-2022 19:00:00,0.08597,0.089009,0.088076,0.08631,43471068
78,12-01-2022 19:00:00,0.086223,0.088186,0.087638,0.088096,59869588
79,11-30-2022 19:00:00,0.086964,0.090039,0.089816,0.087632,65503044
80,11-29-2022 19:00:00,0.087296,0.090437,0.088496,0.0898,106395831
81,11-28-2022 19:00:00,0.08652,0.089944,0.087195,0.088473,50462921
82,11-27-2022 19:00:00,0.085238,0.090923,0.09009,0.087187,88609091
83,11-26-2022 19:00:00,0.087904,0.092015,0.088033,0.090082,68939016
84,11-25-2022 19:00:00,0.087278,0.090472,0.089115,0.08798,46050094
85,11-24-2022 19:00:00,0.087607,0.090954,0.089942,0.089104,64428988
86,11-23-2022 19:00:00,0.087302,0.090318,0.088526,0.089964,59575055
87,11-22-2022 19:00:00,0.086494,0.088704,0.087033,0.088577,68174197
88,11-21-2022 19:00:00,0.082504,0.087171,0.084178,0.087026,68563265
89,11-20-2022 19:00:00,0.082382,0.088171,0.086329,0.084177,78269336
90,11-19-2022 19:00:00,0.086136,0.091499,0.090389,0.086355,44910604
91,11-18-2022 19:00:00,0.08791,0.090866,0.089096,0.090401,35486604
92,11-17-2022 19:00:00,0.087901,0.091427,0.090294,0.089095,49145974
93,11-16-2022 19:00:00,0.088555,0.09113,0.089676,0.090332,58607759
94,11-15-2022 19:00:00,0.088555,0.093399,0.092379,0.089669,64678624
95,11-14-2022 19:00:00,0.090221,0.09457,0.09107,0.092374,79690291
96,11-13-2022 19:00:00,0.083096,0.091222,0.087956,0.091065,123508758
97,11-12-2022 19:00:00,0.086553,0.092502,0.090906,0.087941,57807300
98,11-11-2022 19:00:00,0.09,0.095186,0.095105,0.090935,84873996
99,11-10-2022 19:00:00,0.091824,0.098246,0.096899,0.095081,85789139
100,11-09-2022 19:00:00,0.082593,0.100743,0.084628,0.096831,156800617
101,11-08-2022 19:00:00,0.08,0.099854,0.098758,0.084601,186517579
102,11-07-2022 19:00:00,0.092802,0.11067,0.109531,0.098784,291139002
103,11-06-2022 19:00:00,0.107866,0.110751,0.108983,0.109524,89465668
104,11-05-2022 20:00:00,0.108799,0.114377,0.113508,0.108989,78662831
105,11-04-2022 20:00:00,0.1125,0.116529,0.115561,0.113503,89811818
106,11-03-2022 20:00:00,0.108181,0.116211,0.108753,0.115559,116235580
107,11-02-2022 20:00:00,0.107333,0.110248,0.107617,0.108757,54700681
108,11-01-2022 20:00:00,0.105938,0.110775,0.109961,0.107595,83255072
109,10-31-2022 20:00:00,0.109101,0.112056,0.111196,0.109949,44969361
110,10-30-2022 20:00:00,0.109402,0.112332,0.111178,0.111188,70293008
111,10-29-2022 20:00:00,0.110605,0.114917,0.113553,0.111201,56946988
112,10-28-2022 20:00:00,0.111585,0.11544,0.112721,0.113594,93356089
113,10-27-2022 20:00:00,0.109271,0.113374,0.110956,0.112721,69469953
114,10-26-2022 20:00:00,0.1106,0.115521,0.113497,0.110955,90352990
115,10-25-2022 20:00:00,0.11139,0.114,0.11173,0.113497,57902510
116,10-24-2022 20:00:00,0.109077,0.113436,0.110336,0.111762,80200153
117,10-23-2022 20:00:00,0.109095,0.112244,0.111919,0.110331,39832488
118,10-22-2022 20:00:00,0.109034,0.112218,0.111196,0.111881,39347611
119,10-21-2022 20:00:00,0.11,0.111472,0.110899,0.111197,29500861
120,10-20-2022 20:00:00,0.107206,0.1109,0.109981,0.11086,65924112
121,10-19-2022 20:00:00,0.109095,0.113267,0.110859,0.109976,74613813
122,10-18-2022 20:00:00,0.110241,0.113346,0.112452,0.110855,54279743
123,10-17-2022 20:00:00,0.110256,0.114604,0.11427,0.112452,77779932
124,10-16-2022 20:00:00,0.112047,0.115174,0.113436,0.114244,43673327
125,10-15-2022 20:00:00,0.11192,0.114391,0.111967,0.11346,31897642
126,10-14-2022 20:00:00,0.111318,0.114291,0.112526,0.112005,36800542
127,10-13-2022 20:00:00,0.111348,0.116575,0.112092,0.112512,85843621
128,10-12-2022 20:00:00,0.107,0.116442,0.116283,0.1121,148203623
129,10-11-2022 20:00:00,0.114737,0.11675,0.116047,0.116277,51191311
130,10-10-2022 20:00:00,0.115407,0.124612,0.123692,0.116096,90617302
131,10-09-2022 20:00:00,0.123391,0.129337,0.128808,0.123692,69862804
132,10-08-2022 20:00:00,0.124718,0.129608,0.126149,0.1288,68360868
133,10-07-2022 20:00:00,0.121848,0.127554,0.122297,0.12613,98263674
134,10-06-2022 20:00:00,0.116725,0.123785,0.119572,0.1223,86713341
135,10-05-2022 20:00:00,0.118346,0.121594,0.118914,0.119586,85651160
136,10-04-2022 20:00:00,0.116892,0.120521,0.119152,0.1189,99611320
137,10-03-2022 20:00:00,0.115408,0.122145,0.116756,0.119187,105958030
138,10-02-2022 20:00:00,0.11385,0.120438,0.11843,0.116739,85881013
139,10-01-2022 20:00:00,0.117774,0.122969,0.121384,0.118426,86863848
140,09-30-2022 20:00:00,0.114129,0.12233,0.114675,0.121387,129309989
141,09-29-2022 20:00:00,0.112946,0.117365,0.1155,0.114648,94751919
142,09-28-2022 20:00:00,0.106727,0.11972,0.108147,0.1155,136702634
143,09-27-2022 20:00:00,0.106734,0.11082,0.110176,0.108139,87939833
144,09-26-2022 20:00:00,0.109615,0.116924,0.113751,0.110129,113397474
145,09-25-2022 20:00:00,0.1126,0.118266,0.11731,0.113735,98086811
146,09-24-2022 20:00:00,0.116074,0.12339,0.118133,0.117358,104841232
147,09-23-2022 20:00:00,0.117676,0.126948,0.123105,0.11814,120844590
148,09-22-2022 20:00:00,0.116756,0.133115,0.122943,0.123119,234247319
149,09-21-2022 20:00:00,0.110432,0.124808,0.110623,0.122951,177279307
150,09-20-2022 20:00:00,0.109253,0.118395,0.117296,0.110695,153588897
151,09-19-2022 20:00:00,0.110283,0.119438,0.11172,0.117297,173746442
152,09-18-2022 20:00:00,0.1035,0.112117,0.1072,0.111743,126816832
153,09-17-2022 20:00:00,0.106866,0.115703,0.113391,0.1072,143652563
154,09-16-2022 20:00:00,0.105859,0.114097,0.107087,0.11336,69649513
155,09-15-2022 20:00:00,0.101381,0.1075,0.102273,0.107109,59165470
156,09-14-2022 20:00:00,0.101533,0.105882,0.105206,0.102273,60995933
157,09-13-2022 20:00:00,0.102811,0.105585,0.104677,0.105209,78495461
158,09-12-2022 20:00:00,0.104513,0.113991,0.11386,0.104654,99803098
159,09-11-2022 20:00:00,0.111874,0.116502,0.114375,0.113859,84664583
160,09-10-2022 20:00:00,0.112814,0.116494,0.114753,0.114387,45822278
161,09-09-2022 20:00:00,0.113224,0.116093,0.11441,0.114707,68819943
162,09-08-2022 20:00:00,0.104152,0.1145,0.104364,0.114404,126810762
163,09-07-2022 20:00:00,0.100747,0.104603,0.102943,0.104355,60573824
164,09-06-2022 20:00:00,0.0987,0.10335,0.099866,0.10297,63215226
165,09-05-2022 20:00:00,0.09954,0.107448,0.105076,0.099872,109707747
166,09-04-2022 20:00:00,0.103598,0.10689,0.106324,0.10507,46800930
167,09-03-2022 20:00:00,0.104817,0.108899,0.10524,0.106324,64012687
168,09-02-2022 20:00:00,0.103784,0.105754,0.104555,0.105239,31540513
169,09-01-2022 20:00:00,0.102842,0.10625,0.105081,0.104596,48249439
170,08-31-2022 20:00:00,0.102107,0.105476,0.104323,0.105077,54032902
171,08-30-2022 20:00:00,0.10213,0.105577,0.10242,0.104365,49230907
172,08-29-2022 20:00:00,0.100595,0.106744,0.105928,0.102411,69262080
173,08-28-2022 20:00:00,0.101013,0.106038,0.102688,0.105918,64848593
174,08-27-2022 20:00:00,0.102195,0.107131,0.105539,0.102736,56138205
175,08-26-2022 20:00:00,0.10248,0.1058,0.103884,0.105574,49832004
176,08-25-2022 20:00:00,0.102606,0.114218,0.110394,0.103859,148650275
177,08-24-2022 20:00:00,0.108841,0.110991,0.109494,0.110401,51716837
178,08-23-2022 20:00:00,0.108293,0.111105,0.110739,0.109482,58403843
179,08-22-2022 20:00:00,0.107292,0.111355,0.109433,0.110676,57725326
180,08-21-2022 20:00:00,0.106151,0.111131,0.110942,0.109492,70936363
181,08-20-2022 20:00:00,0.107764,0.112311,0.109001,0.110977,43955328
182,08-19-2022 20:00:00,0.107232,0.11051,0.108067,0.109019,54065523
183,08-18-2022 20:00:00,0.107,0.116727,0.115929,0.108067,117743472
184,08-17-2022 20:00:00,0.115677,0.121815,0.121369,0.115928,51261864
185,08-16-2022 20:00:00,0.119526,0.127447,0.12178,0.121305,89956131
186,08-15-2022 20:00:00,0.121002,0.124391,0.12353,0.12178,64953750
187,08-14-2022 20:00:00,0.121726,0.128592,0.125705,0.123528,77687356
188,08-13-2022 20:00:00,0.124361,0.129738,0.126829,0.125676,61606844
189,08-12-2022 20:00:00,0.125813,0.128585,0.126454,0.126836,46193783
190,08-11-2022 20:00:00,0.12334,0.126613,0.125307,0.126413,71082845
191,08-10-2022 20:00:00,0.124408,0.127354,0.125918,0.125283,53209025
192,08-09-2022 20:00:00,0.119376,0.126017,0.122102,0.125982,69695295
193,08-08-2022 20:00:00,0.120731,0.130517,0.130127,0.122043,90115521
194,08-07-2022 20:00:00,0.123439,0.138505,0.1238,0.130156,131381323
195,08-06-2022 20:00:00,0.119858,0.124933,0.121903,0.123873,55997183
196,08-05-2022 20:00:00,0.118142,0.123133,0.118544,0.121903,58200404
