,Time,Low,High,Open,Close,Volume
0,02-17-2023 19:00:00,0.0212,0.022855,0.022531,0.022338,122936830.0
1,02-16-2023 19:00:00,0.020053,0.0236,0.020053,0.022581,502318412.0
2,02-15-2023 19:00:00,0.017733,0.024489,0.017784,0.020053,943069109.0
3,02-14-2023 19:00:00,0.015487,0.01837,0.015869,0.017766,268460657.2
4,02-13-2023 19:00:00,0.015035,0.016237,0.015616,0.015887,120328607.7
5,02-12-2023 19:00:00,0.014798,0.016547,0.015682,0.015619,138233610.0
6,02-11-2023 19:00:00,0.015119,0.017624,0.015843,0.015683,232021924.7
7,02-10-2023 19:00:00,0.015086,0.016,0.015546,0.015874,49711173.0
8,02-09-2023 19:00:00,0.014423,0.016159,0.014866,0.015552,126831438.2
9,02-08-2023 19:00:00,0.014424,0.017591,0.017434,0.014868,234004869.3
10,02-07-2023 19:00:00,0.016513,0.019261,0.018677,0.017428,200010668.8
11,02-06-2023 19:00:00,0.017621,0.018964,0.018099,0.018692,243398812.1
12,02-05-2023 19:00:00,0.017614,0.0209,0.019201,0.018099,345615422.6
13,02-04-2023 19:00:00,0.0172,0.022602,0.01732,0.019163,570395226.2
14,02-03-2023 19:00:00,0.015266,0.018488,0.01576,0.017325,389146245.0
15,02-02-2023 19:00:00,0.014,0.01675,0.014202,0.01576,298224145.8
16,02-01-2023 19:00:00,0.013885,0.016291,0.014196,0.014213,268541280.6
17,01-31-2023 19:00:00,0.012839,0.014756,0.013731,0.014169,282864781.7
18,01-30-2023 19:00:00,0.013339,0.01795,0.014774,0.013717,934368477.4
19,01-29-2023 19:00:00,0.011099,0.01646,0.011552,0.014787,691181443.9
20,01-28-2023 19:00:00,0.010926,0.012446,0.011036,0.011552,224555917.7
21,01-27-2023 19:00:00,0.010922,0.01135,0.011051,0.011035,39231509.1
22,01-26-2023 19:00:00,0.010661,0.01122,0.010984,0.011038,105713334.4
23,01-25-2023 19:00:00,0.010916,0.011467,0.011387,0.010962,92267260.8
24,01-24-2023 19:00:00,0.010321,0.013101,0.010578,0.011401,286702717.2
25,01-23-2023 19:00:00,0.010473,0.01154,0.011174,0.010592,118918390.1
26,01-22-2023 19:00:00,0.010804,0.011582,0.010863,0.011174,130831936.6
27,01-21-2023 19:00:00,0.010684,0.011234,0.011087,0.010863,101796698.4
28,01-20-2023 19:00:00,0.011049,0.011654,0.01132,0.011073,120553646.7
29,01-19-2023 19:00:00,0.01045,0.0115,0.010803,0.011322,173181506.7
30,01-18-2023 19:00:00,0.010319,0.0115,0.010319,0.010806,214564909.0
31,01-17-2023 19:00:00,0.01007,0.01219,0.011994,0.010319,363994122.9
32,01-16-2023 19:00:00,0.0118,0.0144,0.013497,0.011987,592071235.0
33,01-15-2023 19:00:00,0.009089,0.015128,0.009112,0.013474,979116424.3
34,01-14-2023 19:00:00,0.008904,0.0094,0.009276,0.009122,66179297.9
35,01-13-2023 19:00:00,0.008803,0.009598,0.00892,0.009276,89998306.3
36,01-12-2023 19:00:00,0.008429,0.009,0.008567,0.008923,98491741.5
37,01-11-2023 19:00:00,0.008145,0.008675,0.008435,0.008563,91947359.1
38,01-10-2023 19:00:00,0.008015,0.008598,0.008244,0.00844,76172740.3
39,01-09-2023 19:00:00,0.00815,0.008483,0.00825,0.008243,42054052.5
40,01-08-2023 19:00:00,0.008018,0.008535,0.00806,0.00825,94094289.9
41,01-07-2023 19:00:00,0.007861,0.008103,0.007968,0.008063,34170298.8
42,01-06-2023 19:00:00,0.007896,0.008148,0.007978,0.007968,30200138.8
43,01-05-2023 19:00:00,0.007821,0.008034,0.007934,0.007966,39524794.1
44,01-04-2023 19:00:00,0.007881,0.0082,0.008063,0.007934,40916865.7
45,01-03-2023 19:00:00,0.007842,0.008265,0.007856,0.008063,54663697.0
46,01-02-2023 19:00:00,0.007803,0.008176,0.008044,0.007864,35926489.2
47,01-01-2023 19:00:00,0.007762,0.008157,0.00786,0.008044,41380256.8
48,12-31-2022 19:00:00,0.007707,0.007898,0.007795,0.007869,31221586.6
49,12-30-2022 19:00:00,0.00775,0.007964,0.007838,0.007795,56588762.6
50,12-29-2022 19:00:00,0.007571,0.008232,0.007614,0.007845,124575829.3
51,12-28-2022 19:00:00,0.007514,0.007895,0.00789,0.007622,62960797.7
52,12-27-2022 19:00:00,0.007787,0.008134,0.008044,0.007895,51772202.2
53,12-26-2022 19:00:00,0.007955,0.008474,0.008352,0.008044,56373776.5
54,12-25-2022 19:00:00,0.008213,0.008657,0.008271,0.00834,103345721.6
55,12-24-2022 19:00:00,0.007962,0.008745,0.008088,0.008263,89414758.3
56,12-23-2022 19:00:00,0.007943,0.008439,0.008117,0.008094,37698571.2
57,12-22-2022 19:00:00,0.007756,0.008997,0.007843,0.008093,140982969.4
58,12-21-2022 19:00:00,0.007562,0.007902,0.007827,0.007832,40064580.3
59,12-20-2022 19:00:00,0.007689,0.00812,0.008078,0.007828,29995193.1
60,12-19-2022 19:00:00,0.007459,0.008623,0.007529,0.008089,93650440.6
61,12-18-2022 19:00:00,0.007232,0.00786,0.007763,0.007533,62134190.5
62,12-17-2022 19:00:00,0.007675,0.008049,0.00802,0.007776,27961721.7
63,12-16-2022 19:00:00,0.007522,0.008114,0.007555,0.00803,61957651.9
64,12-15-2022 19:00:00,0.007532,0.008805,0.00863,0.007561,85030770.7
65,12-14-2022 19:00:00,0.0086,0.008844,0.008826,0.008631,34320432.3
66,12-13-2022 19:00:00,0.00869,0.009062,0.008896,0.008826,44156358.3
67,12-12-2022 19:00:00,0.008683,0.00921,0.009208,0.008903,67469365.7
68,12-11-2022 19:00:00,0.008989,0.009278,0.009212,0.009185,27366801.2
69,12-10-2022 19:00:00,0.009204,0.00942,0.009313,0.009212,19206674.1
70,12-09-2022 19:00:00,0.009214,0.009487,0.009228,0.00931,20220326.7
71,12-08-2022 19:00:00,0.009202,0.009517,0.009252,0.009228,33593008.1
72,12-07-2022 19:00:00,0.009048,0.009347,0.009249,0.009252,46404342.9
73,12-06-2022 19:00:00,0.009142,0.009682,0.009624,0.009258,48227345.9
74,12-05-2022 19:00:00,0.009359,0.0097,0.009586,0.009627,38667392.7
75,12-04-2022 19:00:00,0.009506,0.010033,0.009805,0.009586,27316832.8
76,12-03-2022 19:00:00,0.009655,0.009896,0.009678,0.009818,23952077.0
77,12-02-2022 19:00:00,0.009663,0.01011,0.009995,0.009683,16514866.9
78,12-01-2022 19:00:00,0.009755,0.01025,0.010065,0.010003,66855290.0
79,11-30-2022 19:00:00,0.009303,0.0104,0.009579,0.010053,109662830.3
80,11-29-2022 19:00:00,0.009273,0.00975,0.009276,0.009585,45759372.2
81,11-28-2022 19:00:00,0.009202,0.009625,0.00939,0.009277,38431310.5
82,11-27-2022 19:00:00,0.008871,0.010334,0.009268,0.00939,108659725.6
83,11-26-2022 19:00:00,0.009255,0.009709,0.009454,0.009264,20122059.8
84,11-25-2022 19:00:00,0.009367,0.009594,0.009418,0.009443,17353754.7
85,11-24-2022 19:00:00,0.009363,0.009863,0.009614,0.009418,45842002.2
86,11-23-2022 19:00:00,0.009548,0.010022,0.009721,0.009614,41888718.1
87,11-22-2022 19:00:00,0.00923,0.009774,0.009309,0.009707,33904245.2
88,11-21-2022 19:00:00,0.008973,0.009351,0.009068,0.00932,23345121.1
89,11-20-2022 19:00:00,0.00897,0.00948,0.009466,0.009082,32827121.5
90,11-19-2022 19:00:00,0.0094,0.010315,0.009796,0.009477,35599153.3
91,11-18-2022 19:00:00,0.009649,0.009963,0.009898,0.009806,26052283.9
92,11-17-2022 19:00:00,0.009809,0.010179,0.009836,0.009898,26720279.7
93,11-16-2022 19:00:00,0.009742,0.010123,0.009911,0.009827,16000836.4
94,11-15-2022 19:00:00,0.009766,0.010719,0.010094,0.009911,82096666.9
95,11-14-2022 19:00:00,0.009125,0.010588,0.009152,0.010116,89854175.6
